240728 1448 01 4 95              08226.49 00000.00 06378.95 240728 1331 
240728 1448 02 4 95              15156.92 00000.00                      
240728 1448 03 4 95              08423.91 00000.00 06378.95 240728 1331 
240728 1448 04 4 95              14351.98 00000.00                      
240728 1448 05 3 Soler           19432.80 00000.00                      
240728 1518 01 4 95              08102.15 00000.00                      
240728 1518 02 4 95              14947.56 00000.00                      
240728 1518 03 4 95              08291.21 00000.00                      
240728 1518 04 4 95              14073.76 00000.00                      
240728 1518 05 3 Soler           18929.25 00000.00                      
240728 1548 01 4 95              07975.10 00000.00                      
240728 1548 02 4 95              14727.73 00000.00                      
240728 1548 03 4 95              08165.18 00000.00                      
240728 1548 04 4 95              13880.13 00000.00                      
240728 1548 05 3 Soler           18583.06 00000.00                      
240728 1618 01 4 95              07811.81 00000.00                      
240728 1618 02 4 95              14465.37 00000.00                      
240728 1618 03 4 95              07989.38 00000.00                      
240728 1618 04 4 95              13547.30 00000.00                      
240728 1618 05 3 Soler           18299.85 00000.00                      
240728 1648 01 4 95              07661.65 00000.00                      
240728 1648 02 4 95              14191.65 00000.00                      
240728 1648 03 4 95              07833.43 00000.00                      
240728 1648 04 4 95              13238.42 00000.00                      
240728 1648 05 3 Soler           17354.95 00000.00                      
240728 1718 01 4 95              07405.43 00000.00                      
240728 1718 02 4 95              13764.76 00000.00                      
240728 1718 03 4 95              07565.30 00000.00                      
240728 1718 04 4 95              12632.31 00000.00                      
240728 1718 05 3 Soler           17218.18 00000.00                      
240728 1748 01 4 95              07238.27 00000.00                      
240728 1748 02 4 95              13497.43 00000.00                      
240728 1748 03 4 95              07422.98 00000.00                      
240728 1748 04 4 95              12529.59 00000.00                      
240728 1748 05 3 Soler           17099.82 00000.00                      
240728 1818 01 4 95              07054.42 00000.00                      
240728 1818 02 4 95              13121.05 00000.00                      
240728 1818 03 4 95              07220.01 00000.00                      
240728 1818 04 4 95              12107.72 00000.00                      
240728 1818 05 3 Soler           16823.88 00000.00                      
240728 1848 01 4 95              06838.05 00000.00                      
240728 1848 02 4 95              12814.52 00000.00                      
240728 1848 03 4 95              07018.26 00000.00                      
240728 1848 04 4 95              11830.25 00000.00                      
240728 1848 05 3 Soler           16808.91 00000.00                      
240728 1918 01 4 95              06645.56 00000.00                      
240728 1918 02 4 95              12470.74 00000.00                      
240728 1918 03 4 95              06839.42 00000.00                      
240728 1918 04 4 95              11559.53 00000.00                      
240728 1918 05 3 Soler           16579.63 00000.00                      
240728 1948 01 4 95              06479.29 00000.00                      
240728 1948 02 4 95              12193.27 00000.00                      
240728 1948 03 4 95              06673.98 00000.00                      
240728 1948 04 4 95              11293.20 00000.00                      
240728 1948 05 3 Soler           16505.82 00000.00                      
240728 2018 01 4 95              06330.60 00000.00                      
240728 2018 02 4 95              11959.98 00000.00                      
240728 2018 03 4 95              06544.56 00000.00                      
240728 2018 04 4 95              11092.11 00000.00                      
240728 2018 05 3 Soler           16459.60 00000.00                      
240728 2048 01 4 95              06210.35 00000.00                      
240728 2048 02 4 95              11750.74 00000.00                      
240728 2048 03 4 95              06395.92 00000.00                      
240728 2048 04 4 95              10755.97 00000.00                      
240728 2048 05 3 Soler           16416.14 00000.00                      
240728 2118 01 4 95              06075.44 00000.00                      
240728 2118 02 4 95              11538.72 00000.00                      
240728 2118 03 4 95              06286.42 00000.00                      
240728 2118 04 4 95              10640.39 00000.00                      
240728 2118 05 3 Soler           16111.58 00000.00                      
240728 2148 01 4 95              05949.08 00000.00                      
240728 2148 02 4 95              11321.12 00000.00                      
240728 2148 03 4 95              06157.72 00000.00                      
240728 2148 04 4 95              10421.37 00000.00                      
240728 2148 05 3 Soler           16024.65 00000.00                      
240728 2218 01 4 95              05880.73 00000.00                      
240728 2218 02 4 95              11193.46 00000.00                      
240728 2218 03 4 95              06093.70 00000.00                      
240728 2218 04 4 95              10309.43 00000.00                      
240728 2218 05 3 Soler           15992.61 00000.00                      
240728 2248 01 4 95              05868.49 00000.00                      
240728 2248 02 4 95              11153.10 00000.00                      
240728 2248 03 4 95              06065.56 00000.00                      
240728 2248 04 4 95              10250.40 00000.00                      
240728 2248 05 3 Soler           15993.29 00000.00                      
240728 2318 01 4 95              05770.87 00000.00                      
240728 2318 02 4 95              11007.79 00000.00                      
240728 2318 03 4 95              05981.09 00000.00                      
240728 2318 04 4 95              10121.03 00000.00                      
240728 2318 05 3 Soler           15917.18 00000.00                      
240728 2348 01 4 95              05711.71 00000.00                      
240728 2348 02 4 95              10895.54 00000.00                      
240728 2348 03 4 95              05904.01 00000.00                      
240728 2348 04 4 95              09981.67 00000.00                      
240728 2348 05 3 Soler           15917.96 00000.00                      
