240803 0556 03 4 95              06907.03 00000.00                      
240803 0556 04 4 95              11610.88 00000.00                      
240803 0556 05 3 Soler           18978.13 00000.00                      
240803 0626 01 4 95              06683.19 00000.00                      
240803 0626 02 4 95              12553.31 00000.00                      
240803 0626 03 4 95              06905.83 00000.00                      
240803 0626 04 4 95              11585.96 00000.00                      
240803 0626 05 3 Soler           18977.95 00000.00                      
240803 0656 01 4 95              06680.95 00000.00                      
240803 0656 02 4 95              12536.19 00000.00                      
240803 0656 03 4 95              06899.15 00000.00                      
240803 0656 04 4 95              11504.43 00000.00                      
240803 0656 05 3 Soler           18978.00 00000.00                      
240803 0726 01 4 95              06672.56 00000.00                      
240803 0726 02 4 95              12451.44 00000.00                      
240803 0726 03 4 95              06838.64 00000.00                      
240803 0726 04 4 95              11580.58 00000.00                      
240803 0726 05 3 Soler           18978.36 00000.00                      
240803 0756 01 4 95              06616.72 00000.00                      
240803 0756 02 4 95              12457.52 00000.00                      
240803 0756 03 4 95              06835.68 00000.00                      
240803 0756 04 4 95              11594.17 00000.00                      
240803 0756 05 3 Soler           18978.88 00000.00                      
240803 0826 01 4 95              06612.92 00000.00                      
240803 0826 02 4 95              12435.01 00000.00                      
240803 0826 03 4 95              06831.29 00000.00                      
240803 0826 04 4 95              11538.41 00000.00                      
240803 0826 05 3 Soler           18978.88 00000.00                      
240803 0856 01 4 95              06601.45 00000.00                      
240803 0856 02 4 95              12367.65 00000.00                      
240803 0856 03 4 95              06788.43 00000.00                      
240803 0856 04 4 95              11482.22 00000.00                      
240803 0856 05 3 Soler           18930.39 00000.00                      
240803 0926 01 4 95              06532.10 00000.00                      
240803 0926 02 4 95              12300.25 00000.00                      
240803 0926 03 4 95              06756.69 00000.00                      
240803 0926 04 4 95              11439.81 00000.00                      
240803 0926 05 3 Soler           18878.26 00000.00                      
240803 0956 01 4 95              06453.77 00000.00                      
240803 0956 02 4 95              12190.57 00000.00                      
240803 0956 03 4 95              06687.63 00000.00                      
240803 0956 04 4 95              11361.48 00000.00                      
240803 0956 05 3 Soler           18879.06 00000.00                      
240803 1026 01 4 95              06453.32 00000.00                      
240803 1026 02 4 95              12187.90 00000.00                      
240803 1026 03 4 95              06683.97 00000.00                      
240803 1026 04 4 95              11277.10 00000.00                      
240803 1026 05 3 Soler           18879.03 00000.00                      
240803 1056 01 4 95              06355.68 00000.00                      
240803 1056 02 4 95              12008.52 00000.00                      
240803 1056 03 4 95              06560.35 00000.00                      
240803 1056 04 4 95              11086.34 00000.00                      
240803 1056 05 3 Soler           18844.60 00000.00                      
240803 1126 01 4 95              06243.07 00000.00                      
240803 1126 02 4 95              11826.37 00000.00                      
240803 1126 03 4 95              06476.65 00000.00                      
240803 1126 04 4 95              10970.42 00000.00                      
240803 1126 05 3 Soler           18819.19 00000.00                      
240803 1156 01 4 95              06181.90 00000.00                      
240803 1156 02 4 95              11726.84 00000.00                      
240803 1156 03 4 95              06408.00 00000.00                      
240803 1156 04 4 95              10870.16 00000.00                      
240803 1156 05 3 Soler           18819.55 00000.00                      
240803 1226 01 4 95              06154.95 00000.00                      
240803 1226 02 4 95              11637.35 00000.00                      
240803 1226 03 4 95              06355.43 00000.00                      
240803 1226 04 4 95              10739.86 00000.00                      
240803 1226 05 3 Soler           18819.78 00000.00                      
240803 1256 01 4 95              06006.68 00000.00                      
240803 1256 02 4 95              11433.68 00000.00                      
240803 1256 03 4 95              06234.77 00000.00                      
240803 1256 04 4 95              10559.24 00000.00                      
240803 1256 05 3 Soler           18820.10 00000.00                      
240803 1326 01 4 95              05938.91 00000.00                      
240803 1326 02 4 95              11297.99 00000.00                      
240803 1326 03 4 95              06155.26 00000.00                      
240803 1326 04 4 95              10377.58 00000.00                      
240803 1326 05 3 Soler           18723.72 00000.00                      
240803 1356 01 4 95              05869.59 00000.00                      
240803 1356 02 4 95              11171.09 00000.00                      
240803 1356 03 4 95              06091.55 00000.00                      
240803 1356 04 4 95              10316.23 00000.00                      
240803 1356 05 3 Soler           18500.59 00000.00                      
240803 1426 01 4 95              05790.85 00000.00                      
240803 1426 02 4 95              11058.52 00000.00                      
240803 1426 03 4 95              06019.35 00000.00                      
240803 1426 04 4 95              10179.09 00000.00                      
240803 1426 05 3 Soler           18500.08 00000.00                      
240803 1456 01 4 95              05738.47 00000.00                      
240803 1456 02 4 95              10967.60 00000.00                      
240803 1456 03 4 95              05965.18 00000.00                      
240803 1456 04 4 95              10094.16 00000.00                      
240803 1456 05 3 Soler           18500.63 00000.00                      
240803 1526 01 4 95              05675.44 00000.00                      
240803 1526 02 4 95              10855.20 00000.00                      
240803 1526 03 4 95              05882.13 00000.00                      
240803 1526 04 4 95              09886.75 00000.00                      
240803 1526 05 3 Soler           18421.14 00000.00                      
240803 1556 01 4 95              05584.64 00000.00                      
240803 1556 02 4 95              10696.20 00000.00                      
240803 1556 03 4 95              05811.80 00000.00                      
240803 1556 04 4 95              09810.93 00000.00                      
240803 1556 05 3 Soler           18421.28 00000.00                      
240803 1626 01 4 95              05503.31 00000.00                      
240803 1626 02 4 95              10545.14 00000.00                      
240803 1626 03 4 95              05721.73 00000.00                      
240803 1626 04 4 95              09663.69 00000.00                      
240803 1626 05 3 Soler           18343.56 00000.00                      
240803 1656 01 4 95              05406.53 00000.00                      
240803 1656 02 4 95              10383.32 00000.00                      
240803 1656 03 4 95              05630.95 00000.00                      
240803 1656 04 4 95              09510.87 00000.00                      
240803 1656 05 3 Soler           18343.64 00000.00                      
240803 1726 01 4 95              05353.11 00000.00                      
240803 1726 02 4 95              10293.88 00000.00                      
240803 1726 03 4 95              05581.31 00000.00                      
240803 1726 04 4 95              09443.94 00000.00                      
240803 1726 05 3 Soler           18225.22 00000.00                      
240803 1756 01 4 95              05290.53 00000.00                      
240803 1756 02 4 95              10173.57 00000.00                      
240803 1756 03 4 95              05512.86 00000.00                      
240803 1756 04 4 95              09312.06 00000.00                      
240803 1756 05 3 Soler           18225.35 00000.00                      
240803 1826 01 4 95              05225.50 00000.00                      
240803 1826 02 4 95              10065.37 00000.00                      
240803 1826 03 4 95              05438.54 00000.00                      
240803 1826 04 4 95              09149.25 00000.00                      
240803 1826 05 3 Soler           18225.53 00000.00                      
240803 1856 01 4 95              05142.79 00000.00                      
240803 1856 02 4 95              09926.02 00000.00                      
240803 1856 03 4 95              05365.80 00000.00                      
240803 1856 04 4 95              09064.00 00000.00                      
240803 1856 05 3 Soler           18225.54 00000.00                      
240803 1926 01 4 95              05086.78 00000.00                      
240803 1926 02 4 95              09824.42 00000.00                      
240803 1926 03 4 95              05315.05 00000.00                      
240803 1926 04 4 95              08958.59 00000.00                      
240803 1926 05 3 Soler           18225.79 00000.00                      
240803 1956 01 4 95              04961.02 00000.00                      
240803 1956 02 4 95              09612.75 00000.00                      
240803 1956 03 4 95              05177.65 00000.00                      
240803 1956 04 4 95              08722.86 00000.00                      
240803 1956 05 3 Soler           18226.01 00000.00                      
240803 2026 01 4 95              04884.93 00000.00                      
240803 2026 02 4 95              09468.55 00000.00                      
240803 2026 03 4 95              05092.20 00000.00                      
240803 2026 04 4 95              08537.19 00000.00                      
240803 2026 05 3 Soler           18154.60 00000.00                      
240803 2056 01 4 95              04769.77 00000.00                      
240803 2056 02 4 95              09281.20 00000.00                      
240803 2056 03 4 95              04983.20 00000.00                      
240803 2056 04 4 95              08375.12 00000.00                      
240803 2056 05 3 Soler           17922.26 00000.00                      
240803 2126 01 4 95              04615.93 00000.00                      
240803 2126 02 4 95              09020.92 00000.00                      
240803 2126 03 4 95              04846.59 00000.00                      
240803 2126 04 4 95              08186.63 00000.00                      
240803 2126 05 3 Soler           17922.96 00000.00                      
240803 2156 01 4 95              04497.36 00000.00                      
240803 2156 02 4 95              08811.16 00000.00                      
240803 2156 03 4 95              04713.69 00000.00                      
240803 2156 04 4 95              07932.43 00000.00                      
240803 2156 05 3 Soler           17923.51 00000.00                      
240803 2226 01 4 95              04431.93 00000.00                      
240803 2226 02 4 95              08703.04 00000.00                      
240803 2226 03 4 95              04652.12 00000.00                      
240803 2226 04 4 95              07843.96 00000.00                      
240803 2226 05 3 Soler           17923.52 00000.00                      
240803 2256 01 4 95              04375.08 00000.00                      
240803 2256 02 4 95              08594.86 00000.00                      
240803 2256 03 4 95              04581.35 00000.00                      
240803 2256 04 4 95              07700.29 00000.00                      
240803 2256 05 3 Soler           17923.73 00000.00                      
240803 2326 01 4 95              04246.35 00000.00                      
240803 2326 02 4 95              08373.54 00000.00                      
240803 2326 03 4 95              04457.80 00000.00                      
240803 2326 04 4 95              07505.59 00000.00                      
240803 2326 05 3 Soler           17923.64 00000.00                      
240803 2356 01 4 95              04175.82 00000.00                      
240803 2356 02 4 95              08248.17 00000.00                      
240803 2356 03 4 95              04393.66 00000.00                      
240803 2356 04 4 95              07392.78 00000.00                      
240803 2356 05 3 Soler           17923.32 00000.00                      
