240727 0006 01 4 95              07272.71 00000.00                      
240727 0006 02 4 95              13542.75 00000.00                      
240727 0006 03 4 95              07469.20 00000.00                      
240727 0006 04 4 95              12666.52 00000.00                      
240727 0006 05 3 Soler           23731.28 00000.00                      
240727 0036 01 4 95              07224.93 00000.00                      
240727 0036 02 4 95              13481.57 00000.00                      
240727 0036 03 4 95              07433.42 00000.00                      
240727 0036 04 4 95              12628.94 00000.00                      
240727 0036 05 3 Soler           23731.17 00000.00                      
240727 0106 01 4 95              07220.35 00000.00                      
240727 0106 02 4 95              13477.25 00000.00                      
240727 0106 03 4 95              07429.54 00000.00                      
240727 0106 04 4 95              12619.45 00000.00                      
240727 0106 05 3 Soler           23731.31 00000.00                      
240727 0136 01 4 95              07218.12 00000.00                      
240727 0136 02 4 95              13469.73 00000.00                      
240727 0136 03 4 95              07425.57 00000.00                      
240727 0136 04 4 95              12574.17 00000.00                      
240727 0136 05 3 Soler           23715.80 00000.00                      
240727 0206 01 4 95              07152.39 00000.00                      
240727 0206 02 4 95              13368.02 00000.00                      
240727 0206 03 4 95              07367.51 00000.00                      
240727 0206 04 4 95              12510.78 00000.00                      
240727 0206 05 3 Soler           23715.75 00000.00                      
240727 0236 01 4 95              07152.04 00000.00                      
240727 0236 02 4 95              13371.81 00000.00                      
240727 0236 03 4 95              07368.48 00000.00                      
240727 0236 04 4 95              12502.72 00000.00                      
240727 0236 05 3 Soler           23715.81 00000.00                      
240727 0306 01 4 95              07146.88 00000.00                      
240727 0306 02 4 95              13320.97 00000.00                      
240727 0306 03 4 95              07356.49 00000.00                      
240727 0306 04 4 95              12445.92 00000.00                      
240727 0306 05 3 Soler           23716.11 00000.00                      
240727 0336 01 4 95              07144.39 00000.00                      
240727 0336 02 4 95              13327.31 00000.00                      
240727 0336 03 4 95              07357.51 00000.00                      
240727 0336 04 4 95              12445.69 00000.00                      
240727 0336 05 3 Soler           23716.22 00000.00                      
240727 0406 01 4 95              07142.11 00000.00                      
240727 0406 02 4 95              13324.82 00000.00                      
240727 0406 03 4 95              07356.93 00000.00                      
240727 0406 04 4 95              12431.77 00000.00                      
