240726 0022 01 4 95              06124.66 00000.00                      0103 
240726 0552 02 4 95              11263.48 00000.00                      
240726 0552 03 4 95              06126.26 00000.00                      
240726 0552 04 4 95              10377.35 00000.00                      
240726 0552 05 3 Soler           16555.42 00000.00                      
240726 0622 01 4 95              05900.99 00000.00                      0103 
240726 0622 02 4 95              11208.34 00000.00                      
240726 0622 03 4 95              06099.00 00000.00                      
240726 0622 04 4 95              10315.52 00000.00                      
240726 0622 05 3 Soler           16509.18 00000.00                      
240726 0652 01 4 95              05869.37 00000.00                      0103 
240726 0652 02 4 95              11150.51 00000.00                      
240726 0652 03 4 95              06058.43 00000.00                      
240726 0652 04 4 95              10235.47 00000.00                      
240726 0652 05 3 Soler           16446.64 00000.00                      
240726 0722 01 4 95              05797.55 00000.00                      0103 
240726 0722 02 4 95              11061.07 00000.00                      
240726 0722 03 4 95              05998.99 00000.00                      
240726 0722 04 4 95              10147.40 00000.00                      
240726 0722 05 3 Soler           15927.40 00000.00                      
240726 0752 01 4 95              05747.18 00000.00                      0103 
240726 0752 02 4 95              10982.61 00000.00                      
240726 0752 03 4 95              05964.70 00000.00                      
240726 0752 04 4 95              10098.89 00000.00                      
240726 0752 05 3 Soler           15721.06 00000.00                      
240726 0822 01 4 95              05663.29 00000.00                      0103 
240726 0822 02 4 95              10827.24 00000.00                      
240726 0822 03 4 95              05878.19 00000.00                      
240726 0822 04 4 95              09941.15 00000.00                      
240726 0822 05 3 Soler           15345.55 00000.00                      
240726 0852 01 4 95              05589.39 00000.00                      0103 
240726 0852 02 4 95              10681.52 00000.00                      
240726 0852 03 4 95              05787.21 00000.00                      
240726 0852 04 4 95              09766.01 00000.00                      
240726 0852 05 3 Soler           15204.21 00000.00                      
240726 0922 01 4 95              05478.78 00000.00                      
240726 0922 02 4 95              10350.04 00000.00                      
240726 0922 03 4 95              05680.35 00000.00                      
240726 0922 04 4 95              09598.26 00000.00                      
240726 0922 05 3 Soler           18902.87 00000.00                      
240726 0952 01 4 95              09424.45 00000.00                      0212 0204 
240726 0952 02 4 95              16468.77 00000.00                      
240726 0952 03 4 95              07388.34 00000.00                      
240726 0952 04 4 95              15562.71 00000.00                      
240726 0952 05 3 Soler           26826.13 00000.00                      
240726 1022 01 4 95              09840.74 00000.00                      0212 0204 
240726 1022 02 4 95              17797.91 00000.00 07609.75 240726 0939 
240726 1022 03 4 95              10036.93 00000.00                      0212 0204 
240726 1022 04 4 95              17150.46 00000.00 07609.75 240726 0939 
240726 1022 05 3 Soler           26829.50 00000.00 11754.03 240726 0915 
240726 1052 01 4 95              09719.06 00000.00 05026.62 240726 0940 0212 0204 
240726 1052 02 4 95              17577.69 00000.00                      
240726 1052 03 4 95              09887.75 00000.00 05026.62 240726 0940 0212 0204 
240726 1052 04 4 95              16881.59 00000.00                      
240726 1052 05 3 Soler           26718.81 00000.00                      
240726 1122 01 4 95              09581.59 00000.00                      0212 0204 
240726 1122 02 4 95              17363.71 00000.00                      
240726 1122 03 4 95              09760.01 00000.00                      0212 0204 
240726 1122 04 4 95              16671.72 00000.00                      
240726 1122 05 3 Soler           26573.89 00000.00                      
------------------ Start session -----------------
240726 1136 01 4 95              09496.66 00000.00 05026.62 240726 0940 0212 0204 
240726 1136 01 4 95                                00144.41 240725 1818 
240726 1136 01 4 95                                05153.66 240725 1214 
240726 1136 01 4 95                                05178.20 240724 1132 
240726 1136 01 4 95                                05414.96 240723 0818 
240726 1136 01 4 95                                04395.96 240722 0500 
240726 1136 01 4 95                                01327.66 240721 1311 
240726 1136 01 4 95                                05960.35 240721 0923 
240726 1136 01 4 95                                00426.03 240721 0851 
240726 1136 01 4 95                                05916.22 240719 1155 
240726 1136 02 4 95              17225.94 00000.00 07609.75 240726 0939 
240726 1136 02 4 95                                09677.03 240725 1216 
240726 1136 02 4 95                                08785.26 240724 1131 
240726 1136 02 4 95                                08682.89 240723 0814 
240726 1136 02 4 95                                08272.06 240722 0459 
240726 1136 02 4 95                                02485.67 240721 1305 
240726 1136 02 4 95                                11940.13 240721 0922 
240726 1136 02 4 95                                08903.77 240719 1155 
240726 1136 02 4 95                                11306.04 240718 0254 
240726 1136 02 4 95                                00619.90 240717 1124 
240726 1136 03 4 95              09679.40 00000.00 05026.62 240726 0940 0212 0204 
240726 1136 03 4 95                                00144.41 240725 1818 
240726 1136 03 4 95                                05153.66 240725 1214 
240726 1136 03 4 95                                05178.20 240724 1132 
240726 1136 03 4 95                                05414.96 240723 0818 
240726 1136 03 4 95                                04395.96 240722 0500 
240726 1136 03 4 95                                01327.66 240721 1311 
240726 1136 03 4 95                                05960.35 240721 0923 
240726 1136 03 4 95                                00426.03 240721 0851 
240726 1136 03 4 95                                05916.22 240719 1155 
240726 1136 04 4 95              16527.92 00000.00 07609.75 240726 0939 
240726 1136 04 4 95                                09677.03 240725 1216 
240726 1136 04 4 95                                08785.26 240724 1131 
240726 1136 04 4 95                                08682.89 240723 0814 
240726 1136 04 4 95                                08272.06 240722 0459 
240726 1136 04 4 95                                02485.67 240721 1305 
240726 1136 04 4 95                                11940.13 240721 0922 
240726 1136 04 4 95                                08903.77 240719 1155 
240726 1136 04 4 95                                11306.04 240718 0254 
240726 1136 04 4 95                                00619.90 240717 1124 
240726 1136 05 3 Soler           26363.92 00000.00 11754.03 240726 0915 
240726 1136 05 3 Soler                             09007.53 240725 1155 
240726 1136 05 3 Soler                             10850.43 240724 1128 
240726 1136 05 3 Soler                             10036.63 240723 0811 
240726 1136 05 3 Soler                             11004.94 240722 0457 
240726 1136 05 3 Soler                             12703.19 240721 1240 
240726 1136 05 3 Soler                             02577.68 240721 0919 
240726 1136 05 3 Soler                             08726.33 240719 1139 
240726 1136 05 3 Soler                             08062.98 240718 0253 
240726 1136 05 3 Soler                             14707.84 240717 1124 
240726 1206 01 4 95              09414.97 00000.00                      0212 0204 
240726 1206 02 4 95              17095.01 00000.00                      
240726 1206 03 4 95              09599.23 00000.00                      0212 0204 
240726 1206 04 4 95              16379.91 00000.00                      
240726 1206 05 3 Soler           25990.01 00000.00                      
240726 1236 01 4 95              09217.28 00000.00                      0204 
240726 1236 02 4 95              16756.99 00000.00                      
240726 1236 03 4 95              09393.52 00000.00                      0212 0204 
240726 1236 04 4 95              16054.01 00000.00                      
240726 1236 05 3 Soler           25641.18 00000.00                      
240726 1306 01 4 95              09053.39 00000.00                      0204 
240726 1306 02 4 95              16520.06 00000.00                      
240726 1306 03 4 95              09227.22 00000.00                      0204 
240726 1306 04 4 95              15678.99 00000.00                      
240726 1306 05 3 Soler           24912.02 00000.00                      
240726 1336 01 4 95              08909.21 00000.00                      0204 
240726 1336 02 4 95              16307.15 00000.00                      
240726 1336 03 4 95              09103.14 00000.00                      0204 
240726 1336 04 4 95              15542.99 00000.00                      
240726 1336 05 3 Soler           24798.73 00000.00                      
240726 1406 01 4 95              08818.45 00000.00                      
240726 1406 02 4 95              16143.42 00000.00                      
240726 1406 03 4 95              09009.51 00000.00                      0204 
240726 1406 04 4 95              15353.36 00000.00                      
240726 1406 05 3 Soler           24672.17 00000.00                      
240726 1436 01 4 95              08708.48 00000.00                      
240726 1436 02 4 95              15972.23 00000.00                      
240726 1436 03 4 95              08876.63 00000.00                      
240726 1436 04 4 95              15099.94 00000.00                      
240726 1436 05 3 Soler           24672.46 00000.00                      
240726 1506 01 4 95              08538.16 00000.00                      
240726 1506 02 4 95              15686.47 00000.00                      
240726 1506 03 4 95              08728.81 00000.00                      
240726 1506 04 4 95              14855.50 00000.00                      
240726 1506 05 3 Soler           24219.33 00000.00                      
240726 1536 01 4 95              08438.07 00000.00                      
240726 1536 02 4 95              15528.21 00000.00                      
240726 1536 03 4 95              08643.30 00000.00                      
240726 1536 04 4 95              14744.38 00000.00                      
240726 1536 05 3 Soler           24075.90 00000.00                      
240726 1606 01 4 95              08376.12 00000.00                      
240726 1606 02 4 95              15411.67 00000.00                      
240726 1606 03 4 95              08579.16 00000.00                      
240726 1606 04 4 95              14614.35 00000.00                      
240726 1606 05 3 Soler           24044.02 00000.00                      
240726 1636 01 4 95              08281.12 00000.00                      
240726 1636 02 4 95              15251.49 00000.00                      
240726 1636 03 4 95              08452.58 00000.00                      
240726 1636 04 4 95              14338.31 00000.00                      
240726 1636 05 3 Soler           24018.46 00000.00                      
240726 1706 01 4 95              08179.64 00000.00                      
240726 1706 02 4 95              15088.77 00000.00                      
240726 1706 03 4 95              08386.73 00000.00                      
240726 1706 04 4 95              14301.36 00000.00                      
240726 1706 05 3 Soler           24018.53 00000.00                      
240726 1736 01 4 95              08105.49 00000.00                      
240726 1736 02 4 95              14941.11 00000.00                      
240726 1736 03 4 95              08305.91 00000.00                      
240726 1736 04 4 95              14139.38 00000.00                      
240726 1736 05 3 Soler           24017.88 00000.00                      
240726 1806 01 4 95              07999.25 00000.00                      
240726 1806 02 4 95              14793.21 00000.00                      
240726 1806 03 4 95              08205.89 00000.00                      
240726 1806 04 4 95              13990.30 00000.00                      
240726 1806 05 3 Soler           24004.37 00000.00                      
240726 1836 01 4 95              07912.29 00000.00                      
240726 1836 02 4 95              14647.87 00000.00                      
240726 1836 03 4 95              08111.41 00000.00                      
240726 1836 04 4 95              13776.17 00000.00                      
240726 1836 05 3 Soler           23967.19 00000.00                      
240726 1906 01 4 95              07839.12 00000.00                      
240726 1906 02 4 95              14503.47 00000.00                      
240726 1906 03 4 95              08033.63 00000.00                      
240726 1906 04 4 95              13675.13 00000.00                      
240726 1906 05 3 Soler           23954.57 00000.00                      
240726 1936 01 4 95              07758.11 00000.00                      
240726 1936 02 4 95              14394.43 00000.00                      
240726 1936 03 4 95              07962.40 00000.00                      
240726 1936 04 4 95              13568.76 00000.00                      
240726 1936 05 3 Soler           23954.77 00000.00                      
240726 2006 01 4 95              07693.23 00000.00                      
240726 2006 02 4 95              14277.74 00000.00                      
240726 2006 03 4 95              07894.49 00000.00                      
240726 2006 04 4 95              13445.33 00000.00                      
240726 2006 05 3 Soler           23908.49 00000.00                      
240726 2036 01 4 95              07624.52 00000.00                      
240726 2036 02 4 95              14163.94 00000.00                      
240726 2036 03 4 95              07820.71 00000.00                      
240726 2036 04 4 95              13292.53 00000.00                      
240726 2036 05 3 Soler           23908.59 00000.00                      
240726 2106 01 4 95              07599.75 00000.00                      
240726 2106 02 4 95              14122.51 00000.00                      
240726 2106 03 4 95              07804.43 00000.00                      
240726 2106 04 4 95              13267.89 00000.00                      
240726 2106 05 3 Soler           23908.77 00000.00                      
240726 2136 01 4 95              07536.43 00000.00                      
240726 2136 02 4 95              14022.78 00000.00                      
240726 2136 03 4 95              07740.50 00000.00                      
240726 2136 04 4 95              13172.50 00000.00                      
240726 2136 05 3 Soler           23803.07 00000.00                      
240726 2206 01 4 95              07500.59 00000.00                      
240726 2206 02 4 95              13951.57 00000.00                      
240726 2206 03 4 95              07704.38 00000.00                      
240726 2206 04 4 95              13082.45 00000.00                      
240726 2206 05 3 Soler           23802.96 00000.00                      
240726 2236 01 4 95              07401.08 00000.00                      
240726 2236 02 4 95              13792.56 00000.00                      
240726 2236 03 4 95              07609.73 00000.00                      
240726 2236 04 4 95              12929.89 00000.00                      
240726 2236 05 3 Soler           23803.23 00000.00                      
240726 2306 01 4 95              07352.65 00000.00                      
240726 2306 02 4 95              13680.57 00000.00                      
240726 2306 03 4 95              07550.30 00000.00                      
240726 2306 04 4 95              12815.42 00000.00                      
240726 2306 05 3 Soler           23778.01 00000.00                      
240726 2336 01 4 95              07287.72 00000.00                      
240726 2336 02 4 95              13597.02 00000.00                      
240726 2336 03 4 95              07495.65 00000.00                      
240726 2336 04 4 95              12714.13 00000.00                      
240726 2336 05 3 Soler           23751.89 00000.00                      
