240804 0026 01 4 95              04105.47 00000.00                      
240804 0026 02 4 95              08144.25 00000.00                      
240804 0026 03 4 95              04327.64 00000.00                      
240804 0026 04 4 95              07274.30 00000.00                      
240804 0026 05 3 Soler           17844.40 00000.00                      
240804 0056 01 4 95              04064.73 00000.00                      
240804 0056 02 4 95              08059.05 00000.00                      
240804 0056 03 4 95              04283.71 00000.00                      
240804 0056 04 4 95              07193.99 00000.00                      
240804 0056 05 3 Soler           17825.22 00000.00                      
240804 0126 01 4 95              04050.02 00000.00                      
240804 0126 02 4 95              08019.83 00000.00                      
240804 0126 03 4 95              04259.57 00000.00                      
240804 0126 04 4 95              07143.36 00000.00                      
240804 0126 05 3 Soler           17825.37 00000.00                      
240804 0156 01 4 95              04045.74 00000.00                      
240804 0156 02 4 95              08000.77 00000.00                      
240804 0156 03 4 95              04247.47 00000.00                      
240804 0156 04 4 95              07081.10 00000.00                      
240804 0156 05 3 Soler           17825.38 00000.00                      
240804 0226 01 4 95              04040.32 00000.00                      
240804 0226 02 4 95              07977.18 00000.00                      
240804 0226 03 4 95              04233.13 00000.00                      
240804 0226 04 4 95              07086.59 00000.00                      
240804 0226 05 3 Soler           17790.48 00000.00                      
240804 0256 01 4 95              04037.90 00000.00                      
240804 0256 02 4 95              07985.32 00000.00                      
240804 0256 03 4 95              04235.48 00000.00                      
240804 0256 04 4 95              07086.48 00000.00                      
240804 0256 05 3 Soler           17791.80 00000.00                      
240804 0326 01 4 95              04028.65 00000.00                      
240804 0326 02 4 95              07921.38 00000.00                      
240804 0326 03 4 95              04232.54 00000.00                      
240804 0326 04 4 95              07034.29 00000.00                      
240804 0326 05 3 Soler           17791.88 00000.00                      
240804 0356 01 4 95              04015.27 00000.00                      
240804 0356 02 4 95              07937.12 00000.00                      
240804 0356 03 4 95              04235.00 00000.00                      
240804 0356 04 4 95              07034.84 00000.00                      
240804 0356 05 3 Soler           17737.03 00000.00                      
240804 0426 01 4 95              04010.75 00000.00                      
240804 0426 02 4 95              07937.39 00000.00                      
240804 0426 03 4 95              04230.90 00000.00                      
240804 0426 04 4 95              06981.16 00000.00                      
240804 0426 05 3 Soler           17737.31 00000.00                      
240804 0456 01 4 95              04004.90 00000.00                      
240804 0456 02 4 95              07916.25 00000.00                      
240804 0456 03 4 95              04226.31 00000.00                      
240804 0456 04 4 95              06939.67 00000.00                      
240804 0456 05 3 Soler           17737.38 00000.00                      
240804 0526 01 4 95              04001.73 00000.00                      
