240802 1256 05 3 Soler           21668.39 00000.00                      
240802 1326 01 4 95              08841.71 00000.00                      
240802 1326 02 4 95              16195.38 00000.00                      
240802 1326 03 4 95              09034.24 00000.00                      0204 
240802 1326 04 4 95              15410.49 00000.00                      
240802 1326 05 3 Soler           20986.42 00000.00                      
240802 1356 01 4 95              08722.66 00000.00                      
240802 1356 02 4 95              16001.05 00000.00                      
240802 1356 03 4 95              08915.62 00000.00                      0204 
240802 1356 04 4 95              15224.06 00000.00                      
240802 1356 05 3 Soler           20711.93 00000.00                      
240802 1426 01 4 95              08641.36 00000.00                      
240802 1426 02 4 95              15866.52 00000.00                      
240802 1426 03 4 95              08826.29 00000.00                      
240802 1426 04 4 95              14972.65 00000.00                      
240802 1426 05 3 Soler           20372.08 00000.00                      
240802 1456 01 4 95              08416.39 00000.00                      
240802 1456 02 4 95              15482.73 00000.00                      
240802 1456 03 4 95              08625.66 00000.00                      
240802 1456 04 4 95              14701.49 00000.00                      
240802 1456 05 3 Soler           19942.06 00000.00                      
240802 1526 01 4 95              08259.62 00000.00                      
240802 1526 02 4 95              15228.40 00000.00                      
240802 1526 03 4 95              08467.79 00000.00                      
240802 1526 04 4 95              14438.13 00000.00                      
240802 1526 05 3 Soler           19942.07 00000.00                      
240802 1556 01 4 95              08130.86 00000.00                      
240802 1556 02 4 95              15010.01 00000.00                      
240802 1556 03 4 95              08325.41 00000.00                      
240802 1556 04 4 95              14106.24 00000.00                      
240802 1556 05 3 Soler           19838.42 00000.00                      
240802 1626 01 4 95              07941.56 00000.00                      
240802 1626 02 4 95              14708.41 00000.00                      
240802 1626 03 4 95              08154.59 00000.00                      
240802 1626 04 4 95              13904.68 00000.00                      
240802 1626 05 3 Soler           19574.12 00000.00                      
240802 1656 01 4 95              07826.01 00000.00                      
240802 1656 02 4 95              14512.22 00000.00                      
240802 1656 03 4 95              08020.79 00000.00                      
240802 1656 04 4 95              13611.96 00000.00                      
240802 1656 05 3 Soler           19417.99 00000.00                      
240802 1726 01 4 95              07698.34 00000.00                      
240802 1726 02 4 95              14290.66 00000.00                      
240802 1726 03 4 95              07908.08 00000.00                      
240802 1726 04 4 95              13457.02 00000.00                      
240802 1726 05 3 Soler           19376.21 00000.00                      
240802 1756 01 4 95              07595.63 00000.00                      
240802 1756 02 4 95              14123.08 00000.00                      
240802 1756 03 4 95              07804.11 00000.00                      
240802 1756 04 4 95              13272.06 00000.00                      
240802 1756 05 3 Soler           19376.40 00000.00                      
240802 1826 01 4 95              07485.48 00000.00                      
240802 1826 02 4 95              13932.19 00000.00                      
240802 1826 03 4 95              07691.75 00000.00                      
240802 1826 04 4 95              13059.66 00000.00                      
240802 1826 05 3 Soler           19259.08 00000.00                      
240802 1856 01 4 95              07398.98 00000.00                      
240802 1856 02 4 95              13793.03 00000.00                      
240802 1856 03 4 95              07605.87 00000.00                      
240802 1856 04 4 95              12902.29 00000.00                      
240802 1856 05 3 Soler           19247.10 00000.00                      
240802 1926 01 4 95              07263.05 00000.00                      
240802 1926 02 4 95              13562.14 00000.00                      
240802 1926 03 4 95              07479.57 00000.00                      
240802 1926 04 4 95              12709.55 00000.00                      
240802 1926 05 3 Soler           19247.28 00000.00                      
240802 1956 01 4 95              07216.50 00000.00                      
240802 1956 02 4 95              13457.37 00000.00                      
240802 1956 03 4 95              07426.01 00000.00                      
240802 1956 04 4 95              12627.38 00000.00                      
240802 1956 05 3 Soler           19247.45 00000.00                      
240802 2026 01 4 95              07137.77 00000.00                      
240802 2026 02 4 95              13353.73 00000.00                      
240802 2026 03 4 95              07367.63 00000.00                      
240802 2026 04 4 95              12526.37 00000.00                      
240802 2026 05 3 Soler           19234.37 00000.00                      
240802 2056 01 4 95              07134.95 00000.00                      
240802 2056 02 4 95              13343.91 00000.00                      
240802 2056 03 4 95              07359.88 00000.00                      
240802 2056 04 4 95              12440.03 00000.00                      
240802 2056 05 3 Soler           19234.40 00000.00                      
240802 2126 01 4 95              07085.83 00000.00                      
240802 2126 02 4 95              13235.08 00000.00                      
240802 2126 03 4 95              07294.29 00000.00                      
240802 2126 04 4 95              12364.54 00000.00                      
240802 2126 05 3 Soler           19234.35 00000.00                      
240802 2156 01 4 95              07027.78 00000.00                      
240802 2156 02 4 95              13140.51 00000.00                      
240802 2156 03 4 95              07242.44 00000.00                      
240802 2156 04 4 95              12250.79 00000.00                      
240802 2156 05 3 Soler           19234.50 00000.00                      
240802 2226 01 4 95              06914.56 00000.00                      
240802 2226 02 4 95              12966.40 00000.00                      
240802 2226 03 4 95              07137.04 00000.00                      
240802 2226 04 4 95              12120.71 00000.00                      
240802 2226 05 3 Soler           19208.26 00000.00                      
240802 2256 01 4 95              06866.79 00000.00                      
240802 2256 02 4 95              12882.61 00000.00                      
240802 2256 03 4 95              07091.69 00000.00                      
240802 2256 04 4 95              12026.78 00000.00                      
240802 2256 05 3 Soler           19208.25 00000.00                      
240802 2326 01 4 95              06815.97 00000.00                      
240802 2326 02 4 95              12794.46 00000.00                      
240802 2326 03 4 95              07043.50 00000.00                      
240802 2326 04 4 95              11961.23 00000.00                      
240802 2326 05 3 Soler           19168.07 00000.00                      
240802 2356 01 4 95              06774.22 00000.00                      
240802 2356 02 4 95              12709.84 00000.00                      
240802 2356 03 4 95              06991.32 00000.00                      
240802 2356 04 4 95              11862.58 00000.00                      
240802 2356 05 3 Soler           19075.01 00000.00                      
