240725 0022 01 4 95              05706.28 00000.00                      0103 
240725 1052 05 3 Soler           15690.43 00000.00                      
240725 1122 01 4 95              04387.29 00000.00                      0103 
240725 1122 02 4 95              08617.87 00000.00                      
240725 1122 03 4 95              04583.59 00000.00                      
240725 1122 04 4 95              07646.12 00000.00                      
240725 1122 05 3 Soler           15191.32 00000.00                      
240725 1152 01 4 95              04220.71 00000.00                      0103 
240725 1152 02 4 95              08327.48 00000.00                      
240725 1152 03 4 95              04392.01 00000.00                      
240725 1152 04 4 95              07253.76 00000.00                      
240725 1152 05 3 Soler           14522.08 00000.00                      
240725 1222 01 4 95              06925.34 00000.00                      0103 
240725 1222 02 4 95              11012.08 00000.00                      
240725 1222 03 4 95              04791.89 00000.00                      
240725 1222 04 4 95              10226.65 00000.00                      
240725 1222 05 3 Soler           23448.32 00000.00                      
240725 1252 01 4 95              06984.57 00000.00                      0103 
240725 1252 02 4 95              17778.38 00000.00                      
240725 1252 03 4 95              09865.00 00000.00                      0212 0204 
240725 1252 04 4 95              16687.92 00000.00                      
240725 1252 05 3 Soler           22957.05 00000.00 09007.53 240725 1155 
240725 1322 01 4 95              07160.27 00000.00 05153.66 240725 1214 0103 
240725 1322 02 4 95              17212.13 00000.00 09677.03 240725 1216 
240725 1322 03 4 95              09677.33 00000.00 05153.66 240725 1214 0212 0204 
240725 1322 04 4 95              16418.31 00000.00 09677.03 240725 1216 
240725 1322 05 3 Soler           22536.16 00000.00                      
240725 1352 01 4 95              07319.92 00000.00                      0103 
240725 1352 02 4 95              16854.91 00000.00                      
240725 1352 03 4 95              09466.66 00000.00                      0212 0204 
240725 1352 04 4 95              16165.61 00000.00                      
240725 1352 05 3 Soler           22170.66 00000.00                      
240725 1422 01 4 95              07478.17 00000.00                      0103 
240725 1422 02 4 95              16562.31 00000.00                      
240725 1422 03 4 95              09274.33 00000.00                      0204 
240725 1422 04 4 95              15779.02 00000.00                      
240725 1422 05 3 Soler           22051.68 00000.00                      
240725 1452 01 4 95              07611.81 00000.00                      0103 
240725 1452 02 4 95              16255.75 00000.00                      
240725 1452 03 4 95              09083.95 00000.00                      0204 
240725 1452 04 4 95              15490.06 00000.00                      
240725 1452 05 3 Soler           21893.35 00000.00                      
240725 1522 01 4 95              07782.83 00000.00                      0103 
240725 1522 02 4 95              15790.14 00000.00                      
240725 1522 03 4 95              08840.97 00000.00                      
240725 1522 04 4 95              15075.55 00000.00                      
240725 1522 05 3 Soler           21077.53 00000.00                      
240725 1552 01 4 95              07970.40 00000.00                      0103 
240725 1552 02 4 95              15433.49 00000.00                      
240725 1552 03 4 95              08630.64 00000.00                      
240725 1552 04 4 95              14668.74 00000.00                      
240725 1552 05 3 Soler           20622.92 00000.00                      
240725 1622 01 4 95              08106.56 00000.00                      0103 
240725 1622 02 4 95              14913.13 00000.00                      
240725 1622 03 4 95              08312.49 00000.00                      
240725 1622 04 4 95              14090.99 00000.00                      
240725 1622 05 3 Soler           20197.82 00000.00                      
240725 1652 01 4 95              07899.07 00000.00                      0103 
240725 1652 02 4 95              14568.87 00000.00                      
240725 1652 03 4 95              08076.12 00000.00                      
240725 1652 04 4 95              13671.47 00000.00                      
240725 1652 05 3 Soler           19658.16 00000.00                      
240725 1722 01 4 95              07712.65 00000.00                      0103 
240725 1722 02 4 95              14292.60 00000.00                      
240725 1722 03 4 95              07877.83 00000.00                      
240725 1722 04 4 95              12975.83 00000.00                      
240725 1722 05 3 Soler           19521.22 00000.00                      
240725 1752 01 4 95              07498.27 00000.00                      0103 
240725 1752 02 4 95              13937.25 00000.00                      
240725 1752 03 4 95              07679.02 00000.00                      
240725 1752 04 4 95              12990.93 00000.00                      
240725 1752 05 3 Soler           19049.97 00000.00                      
240725 1822 01 4 95              07352.87 00000.00                      0103 
240725 1822 02 4 95              13708.47 00000.00                      
240725 1822 03 4 95              07556.59 00000.00                      
240725 1822 04 4 95              12842.87 00000.00                      
240725 1822 05 3 Soler           18008.61 00000.00                      
240725 1852 01 4 95              07202.05 00000.00 00144.41 240725 1818 0103 
240725 1852 02 4 95              13440.01 00000.00                      
240725 1852 03 4 95              07399.81 00000.00 00144.41 240725 1818 
240725 1852 04 4 95              12500.63 00000.00                      
240725 1852 05 3 Soler           17913.22 00000.00                      
240725 1922 01 4 95              07080.35 00000.00                      0103 
240725 1922 02 4 95              13229.67 00000.00                      
240725 1922 03 4 95              07271.77 00000.00                      
240725 1922 04 4 95              12312.07 00000.00                      
240725 1922 05 3 Soler           17813.89 00000.00                      
240725 1952 01 4 95              06927.49 00000.00                      0103 
240725 1952 02 4 95              12970.82 00000.00                      
240725 1952 03 4 95              07135.68 00000.00                      
240725 1952 04 4 95              12108.76 00000.00                      
240725 1952 05 3 Soler           17476.43 00000.00                      
240725 2022 01 4 95              06801.69 00000.00                      0103 
240725 2022 02 4 95              12764.53 00000.00                      
240725 2022 03 4 95              07000.44 00000.00                      
240725 2022 04 4 95              11865.77 00000.00                      
240725 2022 05 3 Soler           17476.33 00000.00                      
240725 2052 01 4 95              06696.47 00000.00                      0103 
240725 2052 02 4 95              12559.58 00000.00                      
240725 2052 03 4 95              06910.49 00000.00                      
240725 2052 04 4 95              11726.06 00000.00                      
240725 2052 05 3 Soler           17476.86 00000.00                      
240725 2122 01 4 95              06607.32 00000.00                      0103 
240725 2122 02 4 95              12431.25 00000.00                      
240725 2122 03 4 95              06821.99 00000.00                      
240725 2122 04 4 95              11568.36 00000.00                      
240725 2122 05 3 Soler           17438.22 00000.00                      
240725 2152 01 4 95              06487.48 00000.00                      0103 
240725 2152 02 4 95              12231.91 00000.00                      
240725 2152 03 4 95              06707.25 00000.00                      
240725 2152 04 4 95              11368.34 00000.00                      
240725 2152 05 3 Soler           17144.80 00000.00                      
240725 2222 01 4 95              06399.61 00000.00                      0103 
240725 2222 02 4 95              12074.17 00000.00                      
240725 2222 03 4 95              06601.99 00000.00                      
240725 2222 04 4 95              11183.69 00000.00                      
240725 2222 05 3 Soler           16982.78 00000.00                      
240725 2252 01 4 95              06333.12 00000.00                      0103 
240725 2252 02 4 95              11973.83 00000.00                      
240725 2252 03 4 95              06548.51 00000.00                      
240725 2252 04 4 95              11108.59 00000.00                      
240725 2252 05 3 Soler           16943.11 00000.00                      
240725 2322 01 4 95              06294.37 00000.00                      0103 
240725 2322 02 4 95              11888.38 00000.00                      
240725 2322 03 4 95              06489.41 00000.00                      
240725 2322 04 4 95              10964.73 00000.00                      
240725 2322 05 3 Soler           16896.13 00000.00                      
240725 2352 01 4 95              06190.14 00000.00                      0103 
240725 2352 02 4 95              11711.31 00000.00                      
240725 2352 03 4 95              06402.21 00000.00                      
240725 2352 04 4 95              10837.30 00000.00                      
240725 2352 05 3 Soler           16869.98 00000.00                      
