240721 1552 05 3 Soler           22212.74 00000.00                      
240721 1622 01 4 95              07882.13 00000.00                      0103 
240721 1622 02 4 95              14599.82 00000.00                      
240721 1622 03 4 95              08077.69 00000.00                      
240721 1622 04 4 95              13745.31 00000.00                      
240721 1622 05 3 Soler           21729.81 00000.00                      
240721 1652 01 4 95              07660.71 00000.00                      0103 
240721 1652 02 4 95              14230.48 00000.00                      
240721 1652 03 4 95              07856.97 00000.00                      
240721 1652 04 4 95              13302.58 00000.00                      
240721 1652 05 3 Soler           21619.54 00000.00                      
240721 1722 01 4 95              07509.58 00000.00                      0103 
240721 1722 02 4 95              13958.80 00000.00                      
240721 1722 03 4 95              07704.92 00000.00                      
240721 1722 04 4 95              13063.24 00000.00                      
240721 1722 05 3 Soler           21073.66 00000.00                      
240721 1752 01 4 95              07285.43 00000.00                      0103 
240721 1752 02 4 95              13592.72 00000.00                      
240721 1752 03 4 95              07491.09 00000.00                      
240721 1752 04 4 95              12729.44 00000.00                      
240721 1752 05 3 Soler           20398.11 00000.00                      
240721 1822 01 4 95              07116.20 00000.00                      0103 
240721 1822 02 4 95              13298.61 00000.00                      
240721 1822 03 4 95              07311.09 00000.00                      
240721 1822 04 4 95              12385.71 00000.00                      
240721 1822 05 3 Soler           19892.51 00000.00                      
240721 1852 01 4 95              06955.98 00000.00                      0103 
240721 1852 02 4 95              13008.35 00000.00                      
240721 1852 03 4 95              07122.98 00000.00                      
240721 1852 04 4 95              11939.98 00000.00                      
240721 1852 05 3 Soler           19762.46 00000.00                      
240721 1922 01 4 95              06806.62 00000.00                      0103 
240721 1922 02 4 95              12770.55 00000.00                      
240721 1922 03 4 95              07007.33 00000.00                      
240721 1922 04 4 95              11863.99 00000.00                      
240721 1922 05 3 Soler           19686.29 00000.00                      
240721 1952 01 4 95              06661.73 00000.00                      0103 
240721 1952 02 4 95              12479.68 00000.00                      
240721 1952 03 4 95              06839.62 00000.00                      
240721 1952 04 4 95              11498.73 00000.00                      
240721 1952 05 3 Soler           19598.67 00000.00                      
240721 2022 01 4 95              06519.00 00000.00                      0103 
240721 2022 02 4 95              12286.86 00000.00                      
240721 2022 03 4 95              06735.45 00000.00                      
240721 2022 04 4 95              11428.16 00000.00                      
240721 2022 05 3 Soler           19451.64 00000.00                      
240721 2052 01 4 95              06386.95 00000.00                      0103 
240721 2052 02 4 95              12066.00 00000.00                      
240721 2052 03 4 95              06595.90 00000.00                      
240721 2052 04 4 95              11165.54 00000.00                      
240721 2052 05 3 Soler           19413.24 00000.00                      
240721 2122 01 4 95              06291.98 00000.00                      0103 
240721 2122 02 4 95              11905.49 00000.00                      
240721 2122 03 4 95              06507.16 00000.00                      
240721 2122 04 4 95              11043.24 00000.00                      
240721 2122 05 3 Soler           19059.31 00000.00                      
240721 2152 01 4 95              06204.89 00000.00                      0103 
240721 2152 02 4 95              11758.51 00000.00                      
240721 2152 03 4 95              06421.51 00000.00                      
240721 2152 04 4 95              10873.24 00000.00                      
240721 2152 05 3 Soler           19060.36 00000.00                      
240721 2222 01 4 95              06116.95 00000.00                      0103 
240721 2222 02 4 95              11605.78 00000.00                      
240721 2222 03 4 95              06333.89 00000.00                      
240721 2222 04 4 95              10730.09 00000.00                      
240721 2222 05 3 Soler           19016.47 00000.00                      
240721 2252 01 4 95              06049.70 00000.00                      0103 
240721 2252 02 4 95              11485.06 00000.00                      
240721 2252 03 4 95              06261.39 00000.00                      
240721 2252 04 4 95              10587.88 00000.00                      
240721 2252 05 3 Soler           18979.63 00000.00                      
240721 2322 01 4 95              06012.81 00000.00                      0103 
240721 2322 02 4 95              11429.79 00000.00                      
240721 2322 03 4 95              06226.04 00000.00                      
240721 2322 04 4 95              10540.59 00000.00                      
240721 2322 05 3 Soler           18979.66 00000.00                      
240721 2352 01 4 95              05969.41 00000.00                      0103 
240721 2352 02 4 95              11353.89 00000.00                      
240721 2352 03 4 95              06175.19 00000.00                      
240721 2352 04 4 95              10412.68 00000.00                      
240721 2352 05 3 Soler           18932.41 00000.00                      
