240801 0448 02 4 95              11272.36 00000.00                      
240801 0448 03 4 95              06133.05 00000.00                      
240801 0448 04 4 95              10273.59 00000.00                      
240801 0448 05 3 Soler           18765.05 00000.00                      
240801 0518 01 4 95              05930.84 00000.00                      
240801 0518 02 4 95              11271.67 00000.00                      
240801 0518 03 4 95              06134.08 00000.00                      
240801 0518 04 4 95              10256.70 00000.00                      
240801 0518 05 3 Soler           18584.06 00000.00                      
240801 0548 01 4 95              05928.11 00000.00                      
240801 0548 02 4 95              11254.88 00000.00                      
240801 0548 03 4 95              06120.97 00000.00                      
240801 0548 04 4 95              10161.44 00000.00                      
240801 0548 05 3 Soler           18326.12 00000.00                      
240801 0618 01 4 95              05839.03 00000.00                      
240801 0618 02 4 95              11136.78 00000.00                      
240801 0618 03 4 95              06050.16 00000.00                      
240801 0618 04 4 95              10252.06 00000.00                      
240801 0618 05 3 Soler           18041.34 00000.00                      
240801 0648 01 4 95              05806.03 00000.00                      
240801 0648 02 4 95              11052.18 00000.00                      
240801 0648 03 4 95              05994.23 00000.00                      
240801 0648 04 4 95              10139.31 00000.00                      
240801 0648 05 3 Soler           17707.71 00000.00                      
240801 0718 01 4 95              05704.88 00000.00                      
240801 0718 02 4 95              10886.79 00000.00                      
240801 0718 03 4 95              05913.89 00000.00                      
240801 0718 04 4 95              09993.46 00000.00                      
240801 0718 05 3 Soler           17234.10 00000.00                      
240801 0748 01 4 95              05556.35 00000.00                      
240801 0748 02 4 95              10627.44 00000.00                      
240801 0748 03 4 95              05761.33 00000.00                      
240801 0748 04 4 95              09738.10 00000.00                      
240801 0748 05 3 Soler           16753.39 00000.00                      
240801 0818 01 4 95              05387.52 00000.00                      
240801 0818 02 4 95              10328.02 00000.00                      
240801 0818 03 4 95              05566.96 00000.00                      
240801 0818 04 4 95              09336.35 00000.00                      
240801 0818 05 3 Soler           16525.24 00000.00                      
240801 0848 01 4 95              05183.00 00000.00                      
240801 0848 02 4 95              09973.45 00000.00                      
240801 0848 03 4 95              05372.91 00000.00                      
240801 0848 04 4 95              09037.08 00000.00                      
240801 0848 05 3 Soler           15776.70 00000.00                      
240801 0918 01 4 95              04974.42 00000.00                      
240801 0918 02 4 95              09612.40 00000.00                      
240801 0918 03 4 95              05150.47 00000.00                      
240801 0918 04 4 95              08621.28 00000.00                      
240801 0918 05 3 Soler           15153.20 00000.00                      
240801 0948 01 4 95              04830.58 00000.00                      
240801 0948 02 4 95              09377.99 00000.00                      
240801 0948 03 4 95              05039.29 00000.00                      
240801 0948 04 4 95              08496.00 00000.00                      
240801 0948 05 3 Soler           14493.97 00000.00                      
240801 1018 01 4 95              04674.20 00000.00                      
240801 1018 02 4 95              09109.07 00000.00                      
240801 1018 03 4 95              04875.82 00000.00                      
240801 1018 04 4 95              08200.53 00000.00                      
240801 1018 05 3 Soler           13708.97 00000.00                      
240801 1048 01 4 95              04546.83 00000.00                      
240801 1048 02 4 95              08888.38 00000.00                      
240801 1048 03 4 95              04739.15 00000.00                      
240801 1048 04 4 95              07962.11 00000.00                      
240801 1048 05 3 Soler           13257.87 00000.00                      
240801 1118 01 4 95              04416.28 00000.00                      
240801 1118 02 4 95              08668.02 00000.00                      
240801 1118 03 4 95              04617.61 00000.00                      
240801 1118 04 4 95              07786.09 00000.00                      
240801 1118 05 3 Soler           12387.16 00000.00                      
240801 1148 01 4 95              04293.97 00000.00                      
240801 1148 02 4 95              08412.03 00000.00                      
240801 1148 03 4 95              04499.58 00000.00                      
240801 1148 04 4 95              07579.08 00000.00                      
240801 1148 05 3 Soler           11597.01 00000.00                      
240801 1218 01 4 95              04223.01 00000.00                      
240801 1218 02 4 95              08328.26 00000.00                      
240801 1218 03 4 95              04406.22 00000.00                      
240801 1218 04 4 95              07376.16 00000.00                      
240801 1218 05 3 Soler           09996.83 00000.00                      
240801 1248 01 4 95              04105.95 00000.00                      
240801 1248 02 4 95              08125.93 00000.00                      
240801 1248 03 4 95              04287.63 00000.00                      
240801 1248 04 4 95              07137.69 00000.00                      
240801 1248 05 3 Soler           09194.48 00000.00                      
240801 1318 01 4 95              03956.82 00000.00                      
240801 1318 02 4 95              07862.42 00000.00                      
240801 1318 03 4 95              04150.88 00000.00                      
240801 1318 04 4 95              06960.64 00000.00                      
240801 1318 05 3 Soler           08721.43 00000.00                      
240801 1348 01 4 95              05842.06 00000.00                      
240801 1348 02 4 95              11042.25 00000.00                      
240801 1348 03 4 95              06121.70 00000.00                      
240801 1348 04 4 95              09574.76 00000.00                      
240801 1348 05 3 Soler           19623.77 00000.00                      
240801 1418 01 4 95              08288.06 00000.00                      
240801 1418 02 4 95              15540.01 00000.00 08461.50 240801 1342 
240801 1418 03 4 95              08792.09 00000.00                      
240801 1418 04 4 95              15493.16 00000.00 08461.50 240801 1342 
240801 1418 05 3 Soler           19599.63 00000.00 10991.84 240801 1320 
240801 1448 01 4 95              08379.83 00000.00 05378.57 240801 1344 
240801 1448 02 4 95              15421.83 00000.00                      
240801 1448 03 4 95              08582.70 00000.00 05378.57 240801 1344 
240801 1448 04 4 95              14640.62 00000.00                      
240801 1448 05 3 Soler           19159.05 00000.00                      
240801 1518 01 4 95              08202.80 00000.00                      
240801 1518 02 4 95              15117.64 00000.00                      
240801 1518 03 4 95              08383.38 00000.00                      
240801 1518 04 4 95              14170.08 00000.00                      
240801 1518 05 3 Soler           18887.89 00000.00                      
240801 1548 01 4 95              08008.77 00000.00                      
240801 1548 02 4 95              14799.19 00000.00                      
240801 1548 03 4 95              08204.32 00000.00                      
240801 1548 04 4 95              13928.84 00000.00                      
240801 1548 05 3 Soler           18722.22 00000.00                      
240801 1618 01 4 95              07808.66 00000.00                      
240801 1618 02 4 95              14449.86 00000.00                      
240801 1618 03 4 95              07981.53 00000.00                      
240801 1618 04 4 95              13530.67 00000.00                      
240801 1618 05 3 Soler           18244.87 00000.00                      
240801 1648 01 4 95              07580.04 00000.00                      
240801 1648 02 4 95              14083.89 00000.00                      
240801 1648 03 4 95              07740.98 00000.00                      
240801 1648 04 4 95              12839.40 00000.00                      
240801 1648 05 3 Soler           17978.59 00000.00                      
240801 1718 01 4 95              07325.10 00000.00                      
240801 1718 02 4 95              13647.40 00000.00                      
240801 1718 03 4 95              07487.14 00000.00                      
240801 1718 04 4 95              12260.00 00000.00                      
240801 1718 05 3 Soler           17784.32 00000.00                      
240801 1748 01 4 95              07106.13 00000.00                      
240801 1748 02 4 95              13260.61 00000.00                      
240801 1748 03 4 95              07279.63 00000.00                      
240801 1748 04 4 95              12078.19 00000.00                      
240801 1748 05 3 Soler           17556.38 00000.00                      
240801 1818 01 4 95              06830.76 00000.00                      
240801 1818 02 4 95              12803.19 00000.00                      
240801 1818 03 4 95              07023.43 00000.00                      
240801 1818 04 4 95              11832.14 00000.00                      
240801 1818 05 3 Soler           17175.03 00000.00                      
240801 1848 01 4 95              06654.79 00000.00                      
240801 1848 02 4 95              12508.17 00000.00                      
240801 1848 03 4 95              06831.03 00000.00                      
240801 1848 04 4 95              11399.99 00000.00                      
240801 1848 05 3 Soler           17176.86 00000.00                      
240801 1918 01 4 95              06476.06 00000.00                      
240801 1918 02 4 95              12176.91 00000.00                      
240801 1918 03 4 95              06645.11 00000.00                      
240801 1918 04 4 95              11091.12 00000.00                      
240801 1918 05 3 Soler           16618.42 00000.00                      
240801 1948 01 4 95              06285.46 00000.00                      
240801 1948 02 4 95              11882.08 00000.00                      
240801 1948 03 4 95              06464.84 00000.00                      
240801 1948 04 4 95              10891.46 00000.00                      
240801 1948 05 3 Soler           16544.65 00000.00                      
240801 2018 01 4 95              06124.31 00000.00                      
240801 2018 02 4 95              11571.72 00000.00                      
240801 2018 03 4 95              06321.34 00000.00                      
240801 2018 04 4 95              10683.90 00000.00                      
240801 2018 05 3 Soler           16490.97 00000.00                      
240801 2048 01 4 95              06065.91 00000.00                      
240801 2048 02 4 95              11464.21 00000.00                      
240801 2048 03 4 95              06253.76 00000.00                      
240801 2048 04 4 95              10579.21 00000.00                      
240801 2048 05 3 Soler           16341.53 00000.00                      
240801 2118 01 4 95              05908.37 00000.00                      
240801 2118 02 4 95              11241.88 00000.00                      
240801 2118 03 4 95              06112.46 00000.00                      
240801 2118 04 4 95              10340.25 00000.00                      
240801 2118 05 3 Soler           16167.20 00000.00                      
240801 2148 01 4 95              05789.71 00000.00                      
240801 2148 02 4 95              11046.93 00000.00                      
240801 2148 03 4 95              06001.88 00000.00                      
240801 2148 04 4 95              10155.11 00000.00                      
240801 2148 05 3 Soler           16069.86 00000.00                      
240801 2218 01 4 95              05695.44 00000.00                      
240801 2218 02 4 95              10882.38 00000.00                      
240801 2218 03 4 95              05908.29 00000.00                      
240801 2218 04 4 95              09992.32 00000.00                      
240801 2218 05 3 Soler           16044.21 00000.00                      
240801 2248 01 4 95              05682.72 00000.00                      
240801 2248 02 4 95              10822.50 00000.00                      
240801 2248 03 4 95              05875.89 00000.00                      
240801 2248 04 4 95              09912.19 00000.00                      
240801 2248 05 3 Soler           16009.69 00000.00                      
240801 2318 01 4 95              05581.97 00000.00                      
240801 2318 02 4 95              10657.61 00000.00                      
240801 2318 03 4 95              05781.02 00000.00                      
240801 2318 04 4 95              09738.33 00000.00                      
240801 2318 05 3 Soler           16009.18 00000.00                      
240801 2348 01 4 95              05512.68 00000.00                      
240801 2348 02 4 95              10565.21 00000.00                      
240801 2348 03 4 95              05726.01 00000.00                      
240801 2348 04 4 95              09690.83 00000.00                      
240801 2348 05 3 Soler           16009.81 00000.00                      
