240724 0022 01 4 95              05742.73 00000.00                      0103 
240724 1452 03 4 95              08739.11 00000.00                      
240724 1452 04 4 95              14839.07 00000.00                      
240724 1452 05 3 Soler           23523.46 00000.00                      
240724 1522 01 4 95              08369.75 00000.00                      0103 
240724 1522 02 4 95              15395.74 00000.00                      
240724 1522 03 4 95              08581.52 00000.00                      
240724 1522 04 4 95              14623.47 00000.00                      
240724 1522 05 3 Soler           23273.65 00000.00                      
240724 1552 01 4 95              08225.81 00000.00                      0103 
240724 1552 02 4 95              15086.00 00000.00                      
240724 1552 03 4 95              08423.27 00000.00                      
240724 1552 04 4 95              14342.86 00000.00                      
240724 1552 05 3 Soler           22552.09 00000.00                      
240724 1622 01 4 95              08018.58 00000.00                      0103 
240724 1622 02 4 95              14827.79 00000.00                      
240724 1622 03 4 95              08218.83 00000.00                      
240724 1622 04 4 95              13938.59 00000.00                      
240724 1622 05 3 Soler           21910.91 00000.00                      
240724 1652 01 4 95              07870.68 00000.00                      0103 
240724 1652 02 4 95              14577.83 00000.00                      
240724 1652 03 4 95              08064.69 00000.00                      
240724 1652 04 4 95              13702.20 00000.00                      
240724 1652 05 3 Soler           21876.36 00000.00                      
240724 1722 01 4 95              07676.99 00000.00                      0103 
240724 1722 02 4 95              14224.27 00000.00                      
240724 1722 03 4 95              07842.23 00000.00                      
240724 1722 04 4 95              13088.61 00000.00                      
240724 1722 05 3 Soler           21555.84 00000.00                      
240724 1752 01 4 95              07438.49 00000.00                      0103 
240724 1752 02 4 95              13804.45 00000.00                      
240724 1752 03 4 95              07603.84 00000.00                      
240724 1752 04 4 95              12859.91 00000.00                      
240724 1752 05 3 Soler           21429.48 00000.00                      
240724 1822 01 4 95              07210.35 00000.00                      0103 
240724 1822 02 4 95              13453.16 00000.00                      
240724 1822 03 4 95              07379.94 00000.00                      
240724 1822 04 4 95              12394.51 00000.00                      
240724 1822 05 3 Soler           20804.22 00000.00                      
240724 1852 01 4 95              07017.22 00000.00                      0103 
240724 1852 02 4 95              13130.97 00000.00                      
240724 1852 03 4 95              07212.94 00000.00                      
240724 1852 04 4 95              12159.46 00000.00                      
240724 1852 05 3 Soler           20485.69 00000.00                      
240724 1922 01 4 95              06823.00 00000.00                      0103 
240724 1922 02 4 95              12788.37 00000.00                      
240724 1922 03 4 95              06993.63 00000.00                      
240724 1922 04 4 95              11592.54 00000.00                      
240724 1922 05 3 Soler           20297.63 00000.00                      
240724 1952 01 4 95              06561.50 00000.00                      0103 
240724 1952 02 4 95              12330.34 00000.00                      
240724 1952 03 4 95              06755.32 00000.00                      
240724 1952 04 4 95              11436.03 00000.00                      
240724 1952 05 3 Soler           20206.59 00000.00                      
240724 2022 01 4 95              06424.97 00000.00                      0103 
240724 2022 02 4 95              12118.77 00000.00                      
240724 2022 03 4 95              06626.28 00000.00                      
240724 2022 04 4 95              11228.14 00000.00                      
240724 2022 05 3 Soler           20207.08 00000.00                      
240724 2052 01 4 95              06316.78 00000.00                      0103 
240724 2052 02 4 95              11943.05 00000.00                      
240724 2052 03 4 95              06523.86 00000.00                      
240724 2052 04 4 95              11050.37 00000.00                      
240724 2052 05 3 Soler           20047.39 00000.00                      
240724 2122 01 4 95              06191.61 00000.00                      0103 
240724 2122 02 4 95              11722.20 00000.00                      
240724 2122 03 4 95              06390.49 00000.00                      
240724 2122 04 4 95              10793.42 00000.00                      
240724 2122 05 3 Soler           19927.71 00000.00                      
240724 2152 01 4 95              06065.45 00000.00                      0103 
240724 2152 02 4 95              11528.71 00000.00                      
240724 2152 03 4 95              06283.61 00000.00                      
240724 2152 04 4 95              10664.88 00000.00                      
240724 2152 05 3 Soler           19811.76 00000.00                      
240724 2222 01 4 95              05999.71 00000.00                      0103 
240724 2222 02 4 95              11404.60 00000.00                      
240724 2222 03 4 95              06208.77 00000.00                      
240724 2222 04 4 95              10503.96 00000.00                      
240724 2222 05 3 Soler           19800.73 00000.00                      
240724 2252 01 4 95              05882.17 00000.00                      0103 
240724 2252 02 4 95              11206.28 00000.00                      
240724 2252 03 4 95              06086.24 00000.00                      
240724 2252 04 4 95              10271.14 00000.00                      
240724 2252 05 3 Soler           19734.16 00000.00                      
240724 2322 01 4 95              05797.59 00000.00                      0103 
240724 2322 02 4 95              11068.99 00000.00                      
240724 2322 03 4 95              06007.29 00000.00                      
240724 2322 04 4 95              10158.27 00000.00                      
240724 2322 05 3 Soler           19734.19 00000.00                      
240724 2352 01 4 95              05720.61 00000.00                      0103 
240724 2352 02 4 95              10938.49 00000.00                      
240724 2352 03 4 95              05943.54 00000.00                      
240724 2352 04 4 95              10070.03 00000.00                      
240724 2352 05 3 Soler           19708.22 00000.00                      
