240720 0022 01 4 95              05823.04 00000.00                      0103 
240720 1952 01 4 95              03916.56 00000.00                      0103 
240720 1952 02 4 95              07805.97 00000.00                      
240720 1952 03 4 95              04123.42 00000.00                      
240720 1952 04 4 95              06918.91 00000.00                      
240720 1952 05 3 Soler           16799.30 00000.00                      
240720 2022 01 4 95              03791.61 00000.00                      0103 
240720 2022 02 4 95              07585.95 00000.00                      
240720 2022 03 4 95              03994.66 00000.00                      
240720 2022 04 4 95              06714.06 00000.00                      
240720 2022 05 3 Soler           16799.59 00000.00                      
240720 2052 01 4 95              03707.54 00000.00                      0103 
240720 2052 02 4 95              07397.62 00000.00                      
240720 2052 03 4 95              03908.82 00000.00                      
240720 2052 04 4 95              06536.63 00000.00                      
240720 2052 05 3 Soler           16759.89 00000.00                      
240720 2122 01 4 95              03589.54 00000.00                      0103 
240720 2122 02 4 95              07177.17 00000.00                      
240720 2122 03 4 95              03782.23 00000.00                      
240720 2122 04 4 95              06306.79 00000.00                      
240720 2122 05 3 Soler           16673.00 00000.00                      
240720 2152 01 4 95              03457.32 00000.00                      0103 
240720 2152 02 4 95              06983.83 00000.00                      
240720 2152 03 4 95              03638.32 00000.00                      
240720 2152 04 4 95              06015.10 00000.00                      
240720 2152 05 3 Soler           16597.66 00000.00                      
240720 2222 01 4 95              03279.22 00000.00                      0103 
240720 2222 02 4 95              06673.64 00000.00                      
240720 2222 03 4 95              03477.19 00000.00                      
240720 2222 04 4 95              05834.66 00000.00                      
240720 2222 05 3 Soler           16597.68 00000.00                      
240720 2252 01 4 95              03210.74 00000.00                      0103 
240720 2252 02 4 95              06552.32 00000.00                      
240720 2252 03 4 95              03414.98 00000.00                      
240720 2252 04 4 95              05718.54 00000.00                      
240720 2252 05 3 Soler           16557.30 00000.00                      
240720 2322 01 4 95              03162.66 00000.00                      0103 
240720 2322 02 4 95              06465.55 00000.00                      
240720 2322 03 4 95              03359.74 00000.00                      
240720 2322 04 4 95              05621.24 00000.00                      
240720 2322 05 3 Soler           16544.32 00000.00                      
240720 2352 01 4 95              03089.09 00000.00                      0103 
240720 2352 02 4 95              06307.49 00000.00                      
240720 2352 03 4 95              03267.64 00000.00                      
240720 2352 04 4 95              05450.22 00000.00                      
240720 2352 05 3 Soler           16363.73 00000.00                      
